session,session_type,session_hour,session_quality,avg_hr,min_hr,max_hr,avg_hr_pct,min_hr_pct,max_hr_pct,exercise_duration,training_load,training_intensity,epoc_total,epoc_peak,aerobic_te_value,aerobic_te_comment,anaerobic_te_value,anaerobic_te_comment,ee_men,vo2,vo2_max,movement_load,movement_load_intensity,zone_0_d,zone_0_pct,zone_1_d,zone_1_pct,zone_2_d,zone_2_pct,zone_3_d,zone_3_pct,zone_4_d,zone_4_pct,zone_5_d,zone_5_pct,rest_hr,hr_std,sdnn,rmssd,pnn50,hr_recovery_60s,recovery_beats,acute_load,chronic_load,acwr
20250401_022217,Training,2,100,106.58,82.22,228.14,46.34,35.75,99.19,90.25,113.241,1.254,17.67,0.22,0.4,No Effect,0.37,No Effect,693.08,29.82,64.36,26.14,0.29,5406000.0,99.78,6000.0,0.11,3000.0,0.06,0.0,0.0,0.0,0.0,3000.0,0.06,,,,,,,,132.679,136.378,0.973
20250401_115033,Training,11,100,95.69,63.68,174.69,41.6,27.69,75.95,80.35,81.813,1.018,56.43,1.01,1.13,Minor Effect,0.63,No Effect,485.01,24.45,54.34,21.6,0.27,3993000.0,82.77,234000.0,4.85,309000.0,6.41,183000.0,3.79,99000.0,2.05,6000.0,0.12,,,,,,,,127.737,135.613,0.942
20250401_231537,Readiness,23,100,52.88,42.05,72.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05,8.16,192.72,177.97,72.03,0.0,26.9,127.736,135.613,0.942
20250402_022706,Training,2,100,110.38,79.35,171.44,47.99,34.5,74.54,110.1,186.349,1.692,167.28,1.37,4.46,Highly Improving,0.58,No Effect,908.56,26.68,55.6,32.64,0.3,5460000.0,82.61,540000.0,8.17,327000.0,4.95,177000.0,2.68,87000.0,1.32,18000.0,0.27,,,,,,,,133.744,137.005,0.976
20250402_114520,Training,11,100,124.37,94.5,176.44,54.07,41.09,76.71,42.65,57.364,1.343,48.4,0.9,0.92,No Effect,0.74,No Effect,442.26,29.29,54.17,14.18,0.33,1812000.0,70.73,210000.0,8.2,336000.0,13.11,123000.0,4.8,63000.0,2.46,18000.0,0.7,,,,,,,,123.66,132.059,0.936
20250403_002241,Readiness,0,100,56.38,47.25,72.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25,6.69,141.44,122.94,57.26,0.0,17.3,123.66,132.059,0.936
20250403_233608,Readiness,23,100,51.74,40.22,66.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.22,8.36,208.24,148.94,64.96,0.0,15.9,129.806,134.484,0.965
20250404_021752,Training,2,100,103.36,71.85,193.66,44.94,31.24,84.2,61.9,95.583,1.543,28.99,0.48,0.55,No Effect,0.38,No Effect,445.33,25.9,57.56,20.7,0.33,3537000.0,95.16,141000.0,3.79,36000.0,0.97,0.0,0.0,0.0,0.0,3000.0,0.08,,,,,,,,117.561,133.709,0.879
20250405_004717,Readiness,0,100,53.57,40.03,71.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03,9.36,212.23,164.31,67.54,0.0,26.3,119.409,133.046,0.897
20250405_024732,Training,2,100,93.58,68.22,141.95,40.69,29.66,61.72,61.65,69.442,1.125,63.7,1.19,1.34,Minor Effect,1.36,Minor Effect,352.6,20.76,46.13,15.99,0.26,2922000.0,78.93,144000.0,3.89,123000.0,3.32,192000.0,5.19,219000.0,5.92,102000.0,2.76,,,,,,,,114.538,131.28,0.872
20250406_043705,Readiness,4,100,56.45,45.87,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87,8.31,178.71,162.78,69.23,0.0,33.0,114.538,131.28,0.872
20250406_234830,Readiness,23,100,49.8,40.93,71.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.93,7.31,174.72,130.79,63.56,0.0,22.5,114.538,131.606,0.87
20250407_022754,Training,2,100,122.21,68.5,178.97,53.13,29.78,77.81,101.95,177.202,1.737,409.09,4.6,5.0,Overloading,0.98,No Effect,1023.18,29.39,55.31,40.93,0.4,3297000.0,53.87,978000.0,15.98,1026000.0,16.76,570000.0,9.31,231000.0,3.77,18000.0,0.29,,,,,,,,121.501,132.872,0.914
20250407_113652,Training,11,100,107.57,80.25,177.92,46.77,34.89,77.36,140.35,138.945,0.99,135.14,0.92,3.77,Improving,0.61,No Effect,1098.54,27.09,57.92,34.7,0.25,6993000.0,83.01,426000.0,5.06,507000.0,6.02,327000.0,3.88,129000.0,1.53,42000.0,0.5,,,,,,,,114.992,128.46,0.895
20250408_003454,Readiness,0,100,59.61,50.63,74.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.63,5.75,118.09,95.65,46.22,0.0,9.4,114.992,128.46,0.895
20250408_022632,Training,2,100,105.54,76.14,176.53,45.89,33.11,76.75,108.1,121.223,1.121,125.33,1.21,3.5,Improving,0.67,No Effect,813.12,24.07,52.45,32.06,0.3,5430000.0,83.68,462000.0,7.12,345000.0,5.32,93000.0,1.43,72000.0,1.11,87000.0,1.34,,,,,,,,115.99,128.264,0.904
20250408_120029,Training,12,100,94.7,74.05,149.21,41.17,32.19,64.88,70.75,82.835,1.17,41.97,0.44,0.77,No Effect,0.53,No Effect,416.51,22.59,50.2,19.46,0.28,3684000.0,86.72,255000.0,6.0,183000.0,4.31,66000.0,1.55,48000.0,1.13,12000.0,0.28,,,,,,,,116.118,129.052,0.9
20250408_234720,Readiness,23,100,56.18,41.68,71.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.68,6.72,164.62,128.38,57.26,0.0,9.2,116.118,129.052,0.9
20250409_022006,Training,2,100,110.55,85.55,160.2,48.07,37.2,69.65,112.2,178.771,1.593,160.88,1.11,4.35,Highly Improving,0.61,No Effect,928.71,25.73,53.53,32.39,0.29,5346000.0,79.38,612000.0,9.09,291000.0,4.32,354000.0,5.26,102000.0,1.51,30000.0,0.45,,,,,,,,123.079,130.484,0.943
20250409_115455,Training,11,100,95.8,76.07,157.89,41.65,33.08,68.65,115.35,101.985,0.884,65.85,0.71,1.37,Minor Effect,0.56,No Effect,698.06,23.34,51.86,27.62,0.24,6276000.0,90.64,183000.0,2.64,219000.0,3.16,132000.0,1.91,84000.0,1.21,30000.0,0.43,,,,,,,,120.748,127.569,0.947
20250409_234550,Readiness,23,100,58.06,45.72,95.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.72,10.11,165.29,123.44,61.54,0.0,45.2,120.748,127.569,0.947
20250410_022254,Training,2,100,92.63,66.31,154.05,40.27,28.83,66.98,81.0,80.861,0.998,55.5,0.9,1.09,Minor Effect,0.78,No Effect,451.56,20.54,45.64,21.16,0.26,4029000.0,82.85,315000.0,6.48,189000.0,3.89,156000.0,3.21,117000.0,2.41,57000.0,1.17,,,,,,,,116.316,126.306,0.921
20250410_234548,Readiness,23,100,65.25,53.7,73.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7,4.86,75.42,46.99,27.97,0.0,12.9,116.316,126.977,0.916
20250411_022517,Training,2,100,104.53,68.86,180.94,45.45,29.94,78.67,116.25,158.577,1.364,142.36,1.12,3.97,Improving,0.42,No Effect,856.65,25.98,57.17,36.94,0.32,6087000.0,87.23,459000.0,6.58,336000.0,4.82,78000.0,1.12,15000.0,0.21,3000.0,0.04,,,,,,,,123.316,127.831,0.965
20250411_113042,Training,11,100,111.27,69.37,196.08,48.38,30.16,85.25,91.5,103.777,1.134,100.29,1.6,2.65,Maintaining,0.62,No Effect,767.43,28.98,59.9,26.98,0.29,4185000.0,76.19,390000.0,7.1,351000.0,6.39,462000.0,8.41,102000.0,1.86,3000.0,0.05,,,,,,,,121.362,128.72,0.943
20250412_005847,Readiness,0,100,63.42,52.08,74.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.08,6.75,122.14,83.27,35.04,0.0,2.2,121.362,128.788,0.942
20250412_024445,Training,2,100,108.38,82.84,171.33,47.12,36.02,74.49,61.95,58.104,0.937,37.27,0.49,0.68,No Effect,0.92,No Effect,492.71,25.44,53.99,13.78,0.22,3087000.0,82.98,132000.0,3.55,165000.0,4.44,153000.0,4.11,108000.0,2.9,75000.0,2.02,,,,,,,,115.611,126.825,0.912
20250412_231728,Readiness,23,100,61.93,48.13,75.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.13,7.28,133.5,103.78,50.85,0.0,26.7,120.228,126.825,0.948
20250414_002736,Readiness,0,100,60.26,43.58,78.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58,9.19,171.58,102.24,50.0,0.0,29.0,120.228,127.188,0.945
20250414_003158,Readiness,0,100,57.13,47.4,72.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4,6.96,130.1,74.16,53.85,0.0,15.4,120.228,127.188,0.945
20250414_015122,Training,1,100,99.92,69.96,150.95,43.44,30.42,65.63,64.0,97.982,1.53,90.73,1.38,2.27,Maintaining,0.95,No Effect,427.28,20.98,46.63,19.22,0.3,3072000.0,79.94,300000.0,7.81,156000.0,4.06,126000.0,3.28,123000.0,3.2,66000.0,1.72,,,,,,,,118.206,126.377,0.935
20250414_114122,Training,11,100,111.86,84.25,212.02,48.63,36.63,92.18,73.4,79.328,1.08,29.31,0.33,0.55,No Effect,0.38,No Effect,622.17,29.26,60.16,18.35,0.25,4092000.0,92.85,159000.0,3.61,129000.0,2.93,24000.0,0.54,0.0,0.0,3000.0,0.07,,,,,,,,106.344,124.68,0.853
20250415_004337,Readiness,0,100,58.58,45.25,85.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.25,8.53,161.76,133.69,66.95,0.0,13.4,106.344,124.68,0.853
20250415_021711,Training,2,100,100.9,72.72,157.59,43.87,31.62,68.52,98.15,129.594,1.32,128.01,1.37,3.59,Improving,0.63,No Effect,669.6,23.0,51.11,32.94,0.34,4902000.0,83.2,504000.0,8.55,264000.0,4.48,102000.0,1.73,81000.0,1.37,39000.0,0.66,,,,,,,,108.458,124.813,0.869
20250415_120126,Training,12,100,105.68,77.06,137.62,45.95,33.5,59.83,21.0,33.387,1.586,16.29,0.8,0.4,No Effect,1.47,Minor Effect,158.71,22.46,48.89,7.46,0.36,678000.0,53.68,147000.0,11.64,135000.0,10.69,180000.0,14.25,63000.0,4.99,60000.0,4.75,,,,,,,,102.237,123.55,0.827
20250416_004800,Readiness,0,100,52.15,40.65,74.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65,8.5,191.51,166.6,63.87,0.0,18.4,102.237,123.55,0.827
20250416_115803,Training,11,100,126.0,96.71,194.84,54.78,42.05,84.71,125.7,247.753,1.97,171.98,1.87,4.54,Highly Improving,0.55,No Effect,1333.36,30.65,55.94,38.55,0.31,6660000.0,88.27,549000.0,7.28,153000.0,2.03,93000.0,1.23,51000.0,0.68,39000.0,0.52,,,,,,,,109.929,123.41,0.891
20250416_235349,Readiness,23,100,50.13,40.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,11.93,237.14,154.08,61.02,0.0,43.0,109.929,123.41,0.891
20250417_023740,Training,2,100,81.61,59.63,127.82,35.48,25.93,55.57,55.3,61.499,1.111,43.93,0.84,0.82,No Effect,0.61,No Effect,216.38,20.51,45.58,17.63,0.32,2775000.0,83.56,228000.0,6.87,159000.0,4.79,93000.0,2.8,33000.0,0.99,33000.0,0.99,,,,,,,,107.778,121.781,0.885
20250418_005832,Readiness,0,100,62.94,50.02,70.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.02,6.17,117.46,90.5,33.33,0.0,0.8,107.778,121.621,0.886
20250418_021250,Training,2,100,86.64,68.19,132.1,37.67,29.65,57.44,88.65,108.839,1.227,86.98,0.89,2.09,Maintaining,0.47,No Effect,414.1,20.8,46.23,29.17,0.33,4743000.0,89.12,303000.0,5.69,132000.0,2.48,105000.0,1.97,24000.0,0.45,15000.0,0.28,,,,,,,,107.884,121.275,0.89
20250418_111249,Training,11,100,103.11,76.67,161.46,44.83,33.33,70.2,57.1,71.373,1.249,50.08,0.64,0.95,No Effect,0.55,No Effect,408.75,24.27,53.94,17.99,0.32,2874000.0,83.81,321000.0,9.36,99000.0,2.89,81000.0,2.36,36000.0,1.05,18000.0,0.52,,,,,,,,99.164,119.962,0.827
20250419_000815,Readiness,0,100,52.68,40.17,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17,9.9,228.06,169.38,60.5,0.0,11.2,98.651,119.826,0.823
20250419_001301,Readiness,0,100,50.21,40.0,70.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,7.98,189.68,143.03,66.1,0.0,24.8,98.651,119.826,0.823
20250419_022023,Training,2,100,97.16,69.65,162.03,42.25,30.28,70.45,75.4,88.137,1.168,64.99,0.76,1.35,Minor Effect,0.4,No Effect,471.93,21.92,48.71,21.81,0.29,3618000.0,79.92,348000.0,7.69,333000.0,7.36,219000.0,4.84,6000.0,0.13,3000.0,0.07,,,,,,,,97.6,117.499,0.831
20250420_041026,Readiness,4,100,62.0,47.3,78.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3,7.59,131.65,96.14,50.43,0.0,5.7,101.988,117.499,0.868
20250421_003719,Readiness,0,100,51.3,41.15,73.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15,8.27,195.5,151.67,71.79,0.0,30.7,101.988,116.701,0.874
20250421_022602,Training,2,100,113.08,75.92,156.87,49.17,33.01,68.2,73.15,107.329,1.466,192.03,2.45,4.75,Highly Improving,1.7,Minor Effect,633.54,25.23,51.32,24.78,0.34,2574000.0,58.61,603000.0,13.73,372000.0,8.47,345000.0,7.86,384000.0,8.74,114000.0,2.6,,,,,,,,103.027,116.448,0.885
20250421_113805,Training,11,100,127.08,90.79,188.8,55.25,39.47,82.09,152.65,242.409,1.587,354.83,2.2,5.0,Overloading,0.66,No Effect,1644.01,31.39,56.82,46.4,0.3,7506000.0,81.93,762000.0,8.32,396000.0,4.32,312000.0,3.41,126000.0,1.38,60000.0,0.65,,,,,,,,116.965,118.221,0.989
20250422_003755,Readiness,0,100,59.57,50.92,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92,5.03,95.77,76.4,40.17,0.0,22.2,121.147,119.09,1.017
20250422_115342,Training,11,100,124.39,87.85,176.74,54.08,38.2,76.84,42.0,55.109,1.311,45.73,1.02,0.87,No Effect,2.39,Maintaining,435.64,25.33,46.83,12.28,0.29,1629000.0,64.57,120000.0,4.76,54000.0,2.14,111000.0,4.4,303000.0,12.01,306000.0,12.13,,,,,,,,112.871,116.976,0.965
20250423_003323,Readiness,0,100,62.06,53.48,89.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48,7.31,110.6,100.56,43.22,0.0,27.7,122.806,116.71,1.052
20250423_022952,Training,2,100,119.43,93.22,165.88,51.93,40.53,72.12,59.0,78.266,1.325,73.68,0.99,1.64,Minor Effect,0.78,No Effect,567.64,27.1,52.18,18.0,0.31,2628000.0,74.17,360000.0,10.16,267000.0,7.54,165000.0,4.66,81000.0,2.29,42000.0,1.19,,,,,,,,117.857,115.642,1.019
20250424_031059,Readiness,3,100,63.62,51.64,77.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64,5.83,115.35,102.55,56.3,0.0,21.3,107.352,115.781,0.927
20250425_031516,Readiness,3,100,62.82,53.63,80.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63,6.03,103.61,84.47,47.5,0.0,19.9,107.104,113.054,0.947
20250425_224942,Readiness,22,100,53.55,42.79,69.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79,7.33,168.48,152.23,64.71,0.0,13.5,114.25,113.375,1.008
20250427_050808,Readiness,5,100,67.76,60.0,82.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,5.58,82.61,65.51,38.66,0.0,12.8,120.778,113.535,1.064
20250428_003317,Readiness,0,100,51.07,40.49,70.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.49,8.59,199.94,149.63,49.15,0.0,30.4,120.778,113.535,1.064
20250428_021708,Training,2,100,101.11,66.79,150.43,43.96,29.04,65.4,50.5,62.257,1.232,69.2,1.3,1.52,Minor Effect,1.75,Minor Effect,346.28,20.31,45.14,15.85,0.31,2025000.0,66.77,150000.0,4.95,258000.0,8.51,231000.0,7.62,309000.0,10.19,60000.0,1.98,,,,,,,,109.074,111.933,0.974
20250428_112739,Training,11,100,119.99,83.75,185.7,52.17,36.41,80.74,152.1,277.256,1.822,310.98,2.05,4.99,Highly Improving,0.62,No Effect,1475.37,28.82,55.25,50.5,0.33,7380000.0,80.84,1008000.0,11.04,375000.0,4.11,207000.0,2.27,120000.0,1.31,39000.0,0.43,,,,,,,,143.059,114.406,1.25
20250429_003921,Readiness,0,100,52.97,42.9,70.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,7.43,175.08,140.08,69.64,0.0,21.6,118.222,114.406,1.033
20250429_022148,Training,2,100,101.01,73.93,191.76,43.92,32.14,83.38,107.1,116.716,1.089,51.46,0.43,0.97,No Effect,0.38,No Effect,732.3,26.82,59.59,31.94,0.3,6075000.0,94.49,288000.0,4.48,57000.0,0.89,6000.0,0.09,0.0,0.0,3000.0,0.05,,,,,,,,117.921,114.478,1.03
20250429_111457,Training,11,100,106.92,70.27,173.68,46.49,30.55,75.51,62.45,64.851,1.038,46.62,1.05,0.89,No Effect,2.27,Maintaining,482.86,22.15,47.64,16.01,0.26,2805000.0,74.8,90000.0,2.4,72000.0,1.92,150000.0,4.0,336000.0,8.96,297000.0,7.92,,,,,,,,109.076,112.966,0.966
20250430_003947,Readiness,0,100,59.4,46.89,80.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89,7.76,144.59,101.67,58.97,0.0,13.0,119.869,113.971,1.052
20250430_021854,Training,2,100,101.24,75.24,161.67,44.02,32.71,70.29,86.5,101.78,1.176,90.86,0.88,2.24,Maintaining,0.62,No Effect,594.56,21.02,46.72,25.49,0.29,4332000.0,83.42,459000.0,8.84,198000.0,3.81,96000.0,1.85,81000.0,1.56,27000.0,0.52,,,,,,,,116.854,113.59,1.029
20250430_115338,Training,11,100,120.97,94.64,198.31,52.6,41.15,86.22,75.5,93.292,1.235,34.41,0.47,0.63,No Effect,0.39,No Effect,743.82,29.63,56.33,21.08,0.28,4188000.0,92.39,180000.0,3.97,105000.0,2.32,51000.0,1.13,6000.0,0.13,3000.0,0.07,,,,,,,,119.359,112.402,1.062
20250501_015948,Readiness,1,100,66.65,56.33,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.33,5.89,84.13,44.92,27.97,0.0,9.5,119.359,112.402,1.062
20250502_004014,Readiness,0,100,53.32,42.39,75.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.39,9.51,189.84,139.01,60.17,0.0,7.2,119.359,112.402,1.062
20250502_021242,Training,2,100,97.37,73.86,131.91,42.34,32.11,57.35,53.35,74.885,1.402,87.21,1.28,2.14,Maintaining,0.75,No Effect,335.69,20.15,44.77,18.45,0.35,2154000.0,67.23,399000.0,12.45,288000.0,8.99,261000.0,8.15,99000.0,3.09,3000.0,0.09,,,,,,,,113.005,111.23,1.016
20250502_114743,Training,11,100,92.56,69.08,148.77,40.24,30.04,64.68,79.6,74.053,0.93,63.86,0.93,1.33,Minor Effect,0.87,No Effect,442.94,20.75,46.11,19.66,0.25,4068000.0,85.12,210000.0,4.39,171000.0,3.58,123000.0,2.57,159000.0,3.33,48000.0,1.0,,,,,,,,108.136,110.557,0.978
20250502_233910,Readiness,23,100,55.09,40.96,77.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.96,11.4,231.23,163.34,67.27,0.0,36.7,108.136,110.557,0.978
20250503_032928,Training,3,100,122.7,87.08,192.97,53.35,37.86,83.9,117.6,164.496,1.398,155.05,2.22,4.29,Highly Improving,0.57,No Effect,1188.89,29.39,55.1,38.21,0.32,5730000.0,81.17,732000.0,10.37,390000.0,5.52,123000.0,1.74,63000.0,0.89,21000.0,0.3,,,,,,,,114.398,113.527,1.008
20250503_093718,Training,9,100,123.32,94.83,190.58,53.62,41.23,82.86,76.25,105.937,1.388,58.95,1.25,1.21,Minor Effect,0.5,No Effect,778.18,28.51,53.17,24.0,0.31,3921000.0,85.65,405000.0,8.85,120000.0,2.62,90000.0,1.97,24000.0,0.52,18000.0,0.39,,,,,,,,113.552,113.297,1.002
20250504_013007,Readiness,1,100,61.19,53.87,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.87,5.37,93.88,76.58,45.38,0.0,15.2,113.552,113.297,1.002
20250505_004027,Readiness,0,100,49.79,40.87,79.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.87,7.96,177.68,162.86,67.8,0.0,33.6,113.552,113.297,1.002
20250505_021119,Training,2,100,108.4,76.46,150.6,47.13,33.24,65.48,72.5,111.807,1.541,151.75,1.71,4.21,Highly Improving,1.06,Minor Effect,576.74,22.2,47.11,25.57,0.35,2574000.0,59.13,420000.0,9.65,615000.0,14.13,492000.0,11.3,204000.0,4.69,48000.0,1.1,,,,,,,,113.394,113.253,1.001
20250505_112540,Training,11,100,123.63,83.53,204.6,53.75,36.32,88.96,164.6,216.679,1.316,338.28,2.84,5.0,Overloading,0.46,No Effect,1686.98,31.99,59.51,54.01,0.33,8208000.0,83.09,948000.0,9.6,588000.0,5.95,129000.0,1.31,3000.0,0.03,3000.0,0.03,,,,,,,,127.432,114.414,1.114
20250506_004206,Readiness,0,100,52.12,40.86,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.86,7.39,166.29,144.64,75.42,0.0,14.3,112.45,113.671,0.989
20250506_022154,Training,2,100,107.64,73.74,169.14,46.8,32.06,73.54,101.75,127.631,1.254,199.98,1.73,4.79,Highly Improving,0.61,No Effect,797.63,23.8,50.85,33.3,0.33,4545000.0,74.41,660000.0,10.81,501000.0,8.2,294000.0,4.81,96000.0,1.57,12000.0,0.2,,,,,,,,113.541,114.082,0.995
20250506_113216,Training,11,100,106.16,70.96,179.3,46.16,30.85,77.96,69.35,65.069,0.938,43.16,1.21,0.83,No Effect,1.85,Minor Effect,528.24,25.26,54.73,16.96,0.24,3168000.0,76.08,75000.0,1.8,162000.0,3.89,216000.0,5.19,279000.0,6.7,264000.0,6.34,,,,,,,,113.563,112.43,1.01
20250507_004051,Readiness,0,100,53.37,43.73,75.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.73,7.51,171.46,131.62,68.38,0.0,28.0,113.563,113.327,1.002
20250507_022901,Training,2,100,89.42,65.13,141.47,38.88,28.32,61.51,64.35,74.435,1.156,60.98,0.88,1.24,Minor Effect,0.7,No Effect,327.6,21.38,47.5,18.66,0.29,3222000.0,83.39,276000.0,7.14,147000.0,3.8,111000.0,2.87,87000.0,2.25,21000.0,0.54,,,,,,,,110.828,110.165,1.006
20250507_113702,Training,11,100,116.06,81.21,195.02,50.46,35.31,84.79,111.75,177.044,1.584,128.3,1.6,3.62,Improving,0.46,No Effect,1017.85,29.2,57.87,37.4,0.33,5868000.0,87.48,492000.0,7.33,192000.0,2.86,129000.0,1.92,18000.0,0.27,9000.0,0.13,,,,,,,,116.848,112.132,1.042
20250508_004418,Readiness,0,100,55.11,40.64,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64,8.69,194.66,157.44,62.07,0.0,13.3,119.204,112.44,1.06
20250508_022005,Training,2,100,90.48,63.69,171.92,39.34,27.69,74.75,141.75,216.245,1.525,85.29,0.95,2.04,Maintaining,0.4,No Effect,743.96,26.29,58.42,51.14,0.36,8280000.0,97.32,180000.0,2.12,33000.0,0.39,6000.0,0.07,6000.0,0.07,3000.0,0.04,,,,,,,,128.026,115.493,1.109
20250509_025810,Readiness,2,100,66.12,53.76,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.76,6.76,121.24,154.62,50.89,0.0,21.4,133.34,115.229,1.157
20250510_060450,Readiness,6,100,74.19,50.39,149.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39,24.1,238.67,237.91,67.8,0.0,80.9,136.856,117.515,1.165
20250510_060749,Readiness,6,100,65.64,51.47,91.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.47,11.24,164.12,136.9,50.88,0.0,30.1,136.856,117.515,1.165
20250510_114322,Training,11,100,106.05,82.5,205.96,46.11,35.87,89.55,87.25,70.966,0.813,19.66,0.19,0.42,No Effect,0.37,No Effect,663.06,27.38,59.37,20.23,0.23,4947000.0,94.44,222000.0,4.24,63000.0,1.2,3000.0,0.06,0.0,0.0,3000.0,0.06,,,,,,,,132.484,116.013,1.142
20250511_042519,Readiness,4,100,54.78,43.55,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.55,7.39,150.26,111.84,60.18,0.0,27.6,132.484,116.013,1.142
20250512_003916,Readiness,0,100,46.99,40.0,64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,6.78,170.99,109.61,66.38,0.0,18.5,132.484,116.013,1.142
20250512_023658,Training,2,100,97.05,67.98,149.51,42.2,29.56,65.0,44.85,75.538,1.682,50.53,0.91,0.97,No Effect,0.44,No Effect,280.07,20.84,46.31,17.41,0.39,2070000.0,76.84,405000.0,15.03,189000.0,7.02,18000.0,0.67,6000.0,0.22,6000.0,0.22,,,,,,,,127.951,115.289,1.11
20250512_120018,Training,12,100,107.65,79.9,230.0,46.8,34.74,100.0,97.1,92.209,0.949,18.38,0.24,0.4,No Effect,0.38,No Effect,761.26,30.35,64.85,24.14,0.25,5718000.0,98.1,99000.0,1.7,3000.0,0.05,0.0,0.0,0.0,0.0,9000.0,0.15,,,,,,,,112.392,115.705,0.971
20250513_003902,Readiness,0,100,53.28,40.9,76.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,8.27,171.87,115.85,61.21,0.0,30.8,112.392,115.705,0.971
20250514_033319,Readiness,3,100,57.56,44.61,77.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.61,8.77,171.64,115.24,50.43,0.0,26.9,126.4,118.064,1.071
20250514_105845,Training,10,100,113.37,85.97,206.43,49.29,37.38,89.75,171.25,247.563,1.445,119.13,1.04,3.28,Improving,0.41,No Effect,1490.02,30.14,61.14,52.67,0.31,9834000.0,95.68,243000.0,2.36,126000.0,1.23,54000.0,0.53,15000.0,0.15,6000.0,0.06,,,,,,,,146.594,122.381,1.198
20250515_024211,Readiness,2,100,52.96,44.63,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.63,7.87,152.28,99.82,55.93,0.0,5.9,121.569,120.078,1.012
20250516_042412,Readiness,4,100,56.84,46.89,80.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89,8.65,160.19,100.46,52.54,0.0,17.8,121.569,120.494,1.009
20250516_114528,Training,11,100,105.19,76.63,177.61,45.74,33.32,77.22,104.35,100.815,0.966,62.25,0.62,1.26,Minor Effect,0.51,No Effect,779.39,25.28,55.27,27.64,0.26,5577000.0,89.03,192000.0,3.07,243000.0,3.88,180000.0,2.87,60000.0,0.96,12000.0,0.19,,,,,,,,117.418,121.584,0.966
20250517_001712,Readiness,0,100,55.48,44.09,70.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.09,7.88,175.69,157.62,73.73,0.0,0.4,117.418,121.584,0.966
20250517_022522,Training,2,100,96.73,66.52,158.56,42.06,28.92,68.94,105.0,106.451,1.013,124.41,1.2,3.47,Improving,0.94,No Effect,650.24,23.84,52.98,28.14,0.27,5013000.0,79.53,420000.0,6.66,282000.0,4.47,282000.0,4.47,243000.0,3.86,63000.0,1.0,,,,,,,,115.59,122.263,0.945
